,Date_started,Casual,Member,Member_Casual_count,Temporada,Dia_semana,Dia_laboral,Feriado_WDC,Year,Month,Day,Temperatura mínima diaria,Temperatura máxima diaria,Velocidad del viento máxima constante,Precipitaciones totales diarias,Presión,Descripción
668,2022-01-29,743,1978,2721,1,6,0,0,2022,1,29,-1.0,1.0,39.0,3.0,1013.0,4.0
669,2022-01-30,859,2220,3079,1,7,0,0,2022,1,30,-7.0,-4.0,29.0,0.0,1016.5999755859376,0.0
670,2022-01-31,871,3397,4268,1,1,1,0,2022,1,31,-4.0,-1.0,11.0,0.0,1021.2999877929688,0.0
671,2022-02-01,1146,4028,5174,1,2,1,0,2022,2,1,-3.0,-2.0,11.0,0.0,1031.0999755859375,0.0
672,2022-02-02,1439,4368,5807,1,3,1,0,2022,2,2,-1.0,2.0,9.0,0.0,1032.4000244140625,0.0
673,2022-02-03,768,2449,3217,1,4,1,0,2022,2,3,4.0,7.0,9.0,0.0,1026.300048828125,1.0
674,2022-02-04,637,1904,2541,1,5,1,0,2022,2,4,4.0,17.0,32.0,12.100000381469728,1014.2999877929688,5.0
675,2022-02-05,1315,3126,4441,1,6,0,0,2022,2,5,-1.0,4.0,39.0,24.600000381469727,1024.4000244140625,0.0
676,2022-02-06,1236,2970,4206,1,7,0,0,2022,2,6,-4.0,4.0,20.78046875,0.0,1035.0,0.0
677,2022-02-07,768,3238,4006,1,1,1,0,2022,2,7,1.0,1.0,9.0,0.0,1030.5999755859375,0.0
678,2022-02-08,1220,4281,5501,1,2,1,0,2022,2,8,2.0,4.0,15.0,1.7000000476837158,1016.5999755859376,1.0
679,2022-02-09,1565,4805,6370,1,3,1,0,2022,2,9,-1.0,4.0,8.0,0.0,1019.5,0.0
680,2022-02-10,1936,4800,6736,1,4,1,0,2022,2,10,4.0,7.0,21.0,0.0,1012.5,0.0
681,2022-02-11,2706,5168,7874,1,5,1,0,2022,2,11,3.0,10.0,9.0,0.0,1014.7000122070312,0.0
682,2022-02-12,3869,4791,8660,1,6,0,0,2022,2,12,11.0,13.0,26.0,0.0,1012.0,0.0
683,2022-02-13,871,2040,2911,1,7,0,0,2022,2,13,4.0,11.0,29.0,0.0,1019.9000244140624,1.0
684,2022-02-14,860,3223,4083,1,1,1,0,2022,2,14,-2.0,-1.0,16.0,0.699999988079071,1019.4000244140624,0.0
685,2022-02-15,1242,3788,5030,1,2,1,0,2022,2,15,-6.0,-1.0,15.0,0.0,1032.300048828125,0.0
686,2022-02-16,1569,4614,6183,1,3,1,0,2022,2,16,-1.0,2.0,20.78046875,0.0,1039.199951171875,0.0
687,2022-02-17,1998,5301,7299,1,4,1,0,2022,2,17,8.0,9.0,21.0,0.0,1028.699951171875,0.0
688,2022-02-18,1580,3880,5460,1,5,1,0,2022,2,18,14.0,18.0,37.0,0.0,1004.2000122070312,1.0
689,2022-02-19,1886,3170,5056,1,6,0,0,2022,2,19,-2.0,3.0,16.0,0.0,1020.7000122070312,0.0
690,2022-02-20,1968,2887,4855,1,7,0,0,2022,2,20,-5.0,-1.0,29.0,0.0,1030.800048828125,0.0
691,2022-02-21,3509,4457,7966,1,1,0,1,2022,2,21,2.0,4.0,24.0,0.0,1027.5,0.0
692,2022-02-22,1366,3773,5139,1,2,1,0,2022,2,22,9.0,12.0,13.0,0.0,1025.4000244140625,0.0
693,2022-02-23,2591,5477,8068,1,3,1,0,2022,2,23,14.0,19.0,42.0,1.7000000476837158,1015.7999877929688,1.0
694,2022-02-24,761,2669,3430,1,4,1,0,2022,2,24,4.0,13.0,35.0,0.2000000029802322,1026.199951171875,0.0
695,2022-02-25,1697,3956,5653,1,5,1,0,2022,2,25,1.0,1.0,20.78046875,8.800000190734863,1028.5,1.0
696,2022-02-26,2562,3744,6306,1,6,0,0,2022,2,26,2.0,7.0,34.0,4.800000190734863,1028.4000244140625,0.0
697,2022-02-27,2704,3861,6565,1,7,0,0,2022,2,27,2.0,4.0,13.0,0.0,1025.800048828125,0.0
698,2022-02-28,1480,4300,5780,1,1,1,0,2022,2,28,4.0,10.0,20.78046875,0.0,1018.2000122070312,0.0
699,2022-03-01,1882,5046,6928,2,2,1,0,2022,3,1,1.0,2.0,13.0,0.0,1024.5,0.0
700,2022-03-02,2506,5382,7888,2,3,1,0,2022,3,2,6.0,11.0,22.0,0.0,1014.9000244140624,0.0
701,2022-03-03,2075,4980,7055,2,4,1,0,2022,3,3,8.0,11.0,16.0,0.0,1013.5,0.0
702,2022-03-04,2194,4523,6717,2,5,1,0,2022,3,4,0.0,8.0,37.0,0.0,1029.699951171875,0.0
703,2022-03-05,4619,5073,9692,2,6,0,0,2022,3,5,3.0,5.0,13.0,0.0,1031.5999755859375,0.0
704,2022-03-06,4606,4734,9340,2,7,0,0,2022,3,6,9.0,12.0,22.0,0.0,1023.7000122070312,0.0
705,2022-03-07,2251,4399,6650,2,1,1,0,2022,3,7,15.0,23.0,24.0,0.0,1016.2999877929688,1.0
706,2022-03-08,2434,5164,7598,2,2,1,0,2022,3,8,8.0,20.0,42.0,0.699999988079071,1011.4000244140624,1.0
707,2022-03-09,993,2898,3891,2,3,1,0,2022,3,9,7.0,8.0,15.0,0.0,1021.0,1.0
708,2022-03-10,2382,5195,7577,2,4,1,0,2022,3,10,3.0,6.0,21.0,19.5,1019.0,0.0
709,2022-03-11,3757,5480,9237,2,5,1,0,2022,3,11,4.0,9.0,11.0,0.0,1020.4000244140624,0.0
710,2022-03-12,626,1493,2119,2,6,0,0,2022,3,12,9.0,11.0,24.0,0.0,1006.5,0.0
711,2022-03-13,1610,2701,4311,2,7,0,0,2022,3,13,-4.0,-3.0,39.0,14.699999809265137,1018.4000244140624,0.0
712,2022-03-14,3095,4912,8007,2,1,1,0,2022,3,14,1.0,4.0,13.0,0.0,1026.199951171875,0.0
713,2022-03-15,4339,6081,10420,2,2,1,0,2022,3,15,7.0,11.0,15.0,0.0,1028.199951171875,0.0
714,2022-03-16,4641,6414,11055,2,3,1,0,2022,3,16,11.0,14.0,16.0,0.0,1021.2000122070312,0.0
715,2022-03-17,1755,3848,5603,2,4,1,0,2022,3,17,10.0,15.0,11.0,0.0,1018.7999877929688,1.0
716,2022-03-18,5417,6028,11445,2,5,1,0,2022,3,18,9.0,13.0,15.0,21.799999237060547,1014.5999755859376,0.0
717,2022-03-19,8072,5956,14028,2,6,0,0,2022,3,19,15.0,18.0,22.0,0.0,1011.7000122070312,0.0
718,2022-03-20,4630,4371,9001,2,7,0,0,2022,3,20,14.0,21.0,26.0,0.0,1008.2000122070312,0.0
719,2022-03-21,4813,6216,11029,2,1,1,0,2022,3,21,10.0,11.0,22.0,0.0,1019.0999755859376,0.0
720,2022-03-22,5460,7282,12742,2,2,1,0,2022,3,22,11.0,16.0,15.0,0.0,1019.9000244140624,0.0
721,2022-03-23,1745,4160,5905,2,3,1,0,2022,3,23,11.0,14.0,15.0,0.0,1021.4000244140624,0.0
722,2022-03-24,2775,4956,7731,2,4,1,0,2022,3,24,11.0,13.0,13.0,12.399999618530272,1011.4000244140624,2.0
723,2022-03-25,6259,6409,12668,2,5,1,0,2022,3,25,10.0,12.0,20.78046875,0.5,1017.559125735986,1.0
724,2022-03-26,6536,4987,11523,2,6,0,0,2022,3,26,11.0,13.0,21.0,0.0,1004.4000244140624,0.0
725,2022-03-27,2623,3212,5835,2,7,0,0,2022,3,27,4.0,7.0,28.0,0.0,1007.0999755859376,0.0
726,2022-03-28,1371,3634,5005,2,1,1,0,2022,3,28,-1.0,3.0,34.0,0.0,1015.9000244140624,0.0
727,2022-03-29,2036,4609,6645,2,2,1,0,2022,3,29,-3.0,-1.0,34.0,0.0,1023.2999877929688,0.0
728,2022-03-30,3017,5599,8616,2,3,1,0,2022,3,30,3.0,7.0,8.0,0.0,1024.0,0.0
729,2022-03-31,2573,5416,7989,2,4,1,0,2022,3,31,11.0,13.0,16.0,0.0,1012.9000244140624,0.0
730,2022-04-01,3529,5538,9067,2,5,1,0,2022,4,1,14.0,18.0,28.0,0.0,1000.4000244140624,1.0
731,2022-04-02,7788,5879,13667,2,6,0,0,2022,4,2,7.0,8.0,26.0,5.300000190734863,1018.9000244140624,0.0
732,2022-04-03,5426,4874,10300,2,7,0,0,2022,4,3,8.0,11.0,20.78046875,0.0,1012.7999877929688,0.0
733,2022-04-04,3481,5224,8705,2,1,1,0,2022,4,4,6.0,9.0,24.0,0.0,1016.9000244140624,0.0
734,2022-04-05,1450,3858,5308,2,2,1,0,2022,4,5,9.0,12.0,13.0,0.0,1016.7000122070312,0.0
735,2022-04-06,2517,5538,8055,2,3,1,0,2022,4,6,12.0,12.0,28.0,21.299999237060547,1017.559125735986,1.0
736,2022-04-07,1162,3324,4486,2,4,1,0,2022,4,7,11.0,14.0,29.0,21.799999237060547,1017.559125735986,1.0
737,2022-04-08,4452,6224,10676,2,5,1,0,2022,4,8,9.0,11.0,16.0,17.200000762939453,1004.0999755859376,0.0
738,2022-04-09,6200,5353,11553,2,6,0,0,2022,4,9,7.0,12.0,34.0,3.799999952316284,1005.5,2.0
739,2022-04-10,3880,4224,8104,2,7,0,0,2022,4,10,6.0,11.0,22.0,1.0,1009.4000244140624,0.0
740,2022-04-11,3880,5584,9464,2,1,1,0,2022,4,11,4.0,10.0,16.0,0.0,1018.2000122070312,0.0
741,2022-04-12,4913,6736,11649,2,2,1,0,2022,4,12,12.0,14.0,16.0,0.0,1016.4000244140624,0.0
742,2022-04-13,5316,7133,12449,2,3,1,0,2022,4,13,14.0,21.0,16.0,0.0,1017.2000122070312,0.0
743,2022-04-14,4382,6121,10503,2,4,1,0,2022,4,14,23.0,27.0,32.0,0.0,1009.0999755859376,0.0
744,2022-04-15,7063,6264,13327,2,5,0,1,2022,4,15,11.0,17.0,22.0,0.699999988079071,1017.4000244140624,0.0
745,2022-04-16,8601,5633,14234,2,6,0,0,2022,4,16,16.0,17.0,29.0,0.0,1018.0999755859376,0.0
746,2022-04-17,5607,4279,9886,2,7,0,0,2022,4,17,13.0,21.0,41.0,0.0,1013.7000122070312,2.0
747,2022-04-18,920,2565,3485,2,1,1,0,2022,4,18,6.0,15.0,28.0,0.0,1024.300048828125,1.0
748,2022-04-19,2601,5580,8181,2,2,1,0,2022,4,19,4.0,13.0,35.0,23.100000381469727,1013.2000122070312,1.0
749,2022-04-20,4108,6731,10839,2,3,1,0,2022,4,20,4.0,17.0,24.0,0.0,1027.5,0.0
750,2022-04-21,4180,6571,10751,2,4,1,0,2022,4,21,5.0,20.0,28.0,0.0,1030.300048828125,1.0
751,2022-04-22,5948,6967,12915,2,5,1,0,2022,4,22,9.0,25.0,21.0,0.0,1028.699951171875,0.0
752,2022-04-23,8236,6666,14902,2,6,0,0,2022,4,23,11.0,26.0,16.0,0.0,1026.800048828125,0.0
753,2022-04-24,7578,6082,13660,2,7,0,0,2022,4,24,12.0,28.0,22.0,0.0,1020.7999877929688,0.0
754,2022-04-25,3962,6378,10340,2,1,1,0,2022,4,25,12.0,28.0,21.0,0.0,1020.2000122070312,0.0
755,2022-04-26,2650,5616,8266,2,2,1,0,2022,4,26,15.0,17.0,16.0,0.0,1018.5999755859376,0.0
756,2022-04-27,3548,6703,10251,2,3,1,0,2022,4,27,10.0,16.0,24.0,2.5,1018.2999877929688,0.0
757,2022-04-28,3512,6386,9898,2,4,1,0,2022,4,28,4.0,11.0,35.0,0.0,1020.9000244140624,0.0
758,2022-04-29,5106,6395,11501,2,5,1,0,2022,4,29,7.0,13.0,21.0,0.0,1021.7000122070312,0.0
759,2022-04-30,7754,6259,14013,2,6,0,0,2022,4,30,8.0,14.0,16.0,0.0,1021.2999877929688,0.0
760,2022-05-01,4032,4355,8387,2,7,0,0,2022,5,1,7.0,20.0,15.0,0.0,1019.0,1.0
761,2022-05-02,4759,6582,11341,2,1,1,0,2022,5,2,13.0,14.0,16.0,3.299999952316284,1016.2000122070312,0.0
762,2022-05-03,4599,7210,11809,2,2,1,0,2022,5,3,16.0,22.0,13.0,0.0,1017.0,0.0
763,2022-05-04,3990,6853,10843,2,3,1,0,2022,5,4,14.0,19.0,26.0,9.100000381469728,1015.4000244140624,2.0
764,2022-05-05,4462,6781,11243,2,4,1,0,2022,5,5,15.0,20.0,20.78046875,13.199999809265137,1017.0999755859376,0.0
765,2022-05-06,1301,2867,4168,2,5,1,0,2022,5,6,16.0,16.0,11.0,0.0,1016.4000244140624,0.0
766,2022-05-07,881,1958,2839,2,6,0,0,2022,5,7,11.0,15.0,52.0,25.399999618530277,1002.7999877929688,2.0
767,2022-05-08,3023,4101,7124,2,7,0,0,2022,5,8,8.0,10.0,34.0,32.70000076293945,1013.9000244140624,1.0
768,2022-05-09,3868,6429,10297,2,1,1,0,2022,5,9,6.0,22.0,24.0,0.0,1022.0999755859376,0.0
769,2022-05-10,4589,7373,11962,2,2,1,0,2022,5,10,6.0,23.0,29.0,0.0,1025.199951171875,0.0
770,2022-05-11,4577,7323,11900,2,3,1,0,2022,5,11,12.0,18.0,11.0,0.0,1025.5,0.0
771,2022-05-12,4584,6810,11394,2,4,1,0,2022,5,12,16.0,19.0,9.0,0.0,1023.4000244140624,0.0
772,2022-05-13,4729,5665,10394,2,5,1,0,2022,5,13,18.0,19.0,16.0,0.0,1023.2000122070312,1.0
773,2022-05-14,6446,5826,12272,2,6,0,0,2022,5,14,19.0,21.0,13.0,0.0,1020.0999755859376,0.0
774,2022-05-15,6453,5700,12153,2,7,0,0,2022,5,15,18.0,20.0,11.0,0.0,1014.2000122070312,0.0
775,2022-05-16,3212,5295,8507,2,1,1,0,2022,5,16,17.0,27.0,39.0,11.100000381469728,1007.4000244140624,2.0
776,2022-05-17,4980,7748,12728,2,2,1,0,2022,5,17,16.0,21.0,20.78046875,6.800000190734863,1009.7999877929688,0.0
777,2022-05-18,4884,7258,12142,2,3,1,0,2022,5,18,14.0,29.0,22.0,0.0,1015.7000122070312,0.0
778,2022-05-19,4962,7004,11966,2,4,1,0,2022,5,19,16.0,30.0,24.0,1.0,1008.4000244140624,1.0
779,2022-05-20,5709,6745,12454,2,5,1,0,2022,5,20,20.0,27.0,9.0,0.699999988079071,1009.7000122070312,0.0
780,2022-05-21,7096,5932,13028,2,6,0,0,2022,5,21,24.0,33.0,24.0,0.0,1015.0999755859376,0.0
781,2022-05-22,5159,4589,9748,2,7,0,0,2022,5,22,24.0,28.0,24.0,0.0,1017.5999755859376,0.0
782,2022-05-23,4473,6096,10569,2,1,1,0,2022,5,23,17.0,32.0,28.0,38.09999847412109,1021.9000244140624,2.0
783,2022-05-24,3062,5816,8878,2,2,1,0,2022,5,24,16.0,18.0,16.0,0.0,1022.9000244140624,1.0
784,2022-05-25,4633,7415,12048,2,3,1,0,2022,5,25,14.0,17.0,16.0,8.100000381469727,1025.5,0.0
785,2022-05-26,4665,6814,11479,2,4,1,0,2022,5,26,17.0,19.0,20.78046875,0.0,1026.4000244140625,0.0
786,2022-05-27,3459,4891,8350,2,5,1,0,2022,5,27,21.0,21.0,15.0,0.0,1017.4000244140624,0.0
787,2022-05-28,8423,5947,14370,2,6,0,0,2022,5,28,18.0,23.0,29.0,8.300000190734863,1008.0999755859376,2.0
788,2022-05-29,9419,5681,15100,2,7,0,0,2022,5,29,19.0,23.0,11.0,0.5,1014.2000122070312,0.0
789,2022-05-30,6987,5450,12437,2,1,0,1,2022,5,30,21.0,24.0,11.0,0.0,1018.9000244140624,0.0
790,2022-05-31,4205,6686,10891,2,2,1,0,2022,5,31,22.0,27.0,15.0,0.0,1018.4000244140624,0.0
791,2022-06-01,4397,6973,11370,3,3,1,0,2022,6,1,22.0,36.0,24.0,0.0,1013.5,0.0
792,2022-06-02,3125,5377,8502,3,4,1,0,2022,6,2,24.0,30.0,13.0,0.0,1009.0,0.0
793,2022-06-03,6113,7371,13484,3,5,1,0,2022,6,3,22.0,23.0,11.0,3.218011533771709,1007.4000244140624,1.0
794,2022-06-04,8670,7237,15907,3,6,0,0,2022,6,4,18.0,24.0,9.0,0.0,1012.0,0.0
795,2022-06-05,7331,6595,13926,3,7,0,0,2022,6,5,16.0,30.0,24.0,0.0,1014.2999877929688,0.0
796,2022-06-06,5268,7140,12408,3,1,1,0,2022,6,6,18.0,22.0,11.0,0.0,1016.0999755859376,0.0
797,2022-06-07,3578,5949,9527,3,2,1,0,2022,6,7,18.0,22.0,24.0,0.0,1017.0999755859376,0.0
798,2022-06-08,4504,7178,11682,3,3,1,0,2022,6,8,21.0,23.0,15.0,5.0,1012.5999755859376,1.0
799,2022-06-09,5649,7981,13630,3,4,1,0,2022,6,9,23.0,24.0,16.0,0.5,1007.2999877929688,2.0
800,2022-06-10,6880,7881,14761,3,5,1,0,2022,6,10,19.0,23.0,20.78046875,1.5,1011.7999877929688,0.0
801,2022-06-11,7102,6220,13322,3,6,0,0,2022,6,11,16.0,28.0,16.0,1.2000000476837158,1013.7000122070312,1.0
802,2022-06-12,6915,6275,13190,3,7,0,0,2022,6,12,18.0,27.0,21.0,0.5,1013.5,1.0
803,2022-06-13,4530,6902,11432,3,1,1,0,2022,6,13,22.0,33.0,15.0,0.2000000029802322,1013.4000244140624,0.0
804,2022-06-14,4970,7824,12794,3,2,1,0,2022,6,14,22.0,34.0,26.0,0.2000000029802322,1012.5999755859376,1.0
805,2022-06-15,5440,7987,13427,3,3,1,0,2022,6,15,21.0,32.0,21.0,1.0,1016.7999877929688,0.0
806,2022-06-16,5302,7491,12793,3,4,1,0,2022,6,16,25.0,28.0,22.0,0.0,1019.0999755859376,0.0
807,2022-06-17,5960,7052,13012,3,5,1,0,2022,6,17,24.0,26.0,16.0,0.0,1013.0999755859376,0.0
808,2022-06-18,9539,7218,16757,3,6,0,0,2022,6,18,24.0,29.0,26.0,0.0,1007.0999755859376,0.0
809,2022-06-19,8967,6222,15189,3,7,0,0,2022,6,19,16.0,23.0,28.0,0.0,1015.9000244140624,0.0
810,2022-06-20,7117,6674,13791,3,1,0,1,2022,6,20,16.0,23.0,16.0,0.0,1020.2999877929688,0.0
811,2022-06-21,5475,7416,12891,3,2,1,0,2022,6,21,19.0,25.0,15.0,0.0,1021.0,0.0
812,2022-06-22,3903,6237,10140,3,3,1,0,2022,6,22,22.0,25.0,20.78046875,0.0,1016.9000244140624,0.0
813,2022-06-23,4191,6264,10455,3,4,1,0,2022,6,23,20.0,24.0,21.0,42.09999847412109,1017.559125735986,2.0
814,2022-06-24,7220,8029,15249,3,5,1,0,2022,6,24,18.0,27.0,15.0,1.2000000476837158,1017.2999877929688,0.0
815,2022-06-25,8837,7158,15995,3,6,0,0,2022,6,25,21.0,25.0,13.0,0.0,1019.0,0.0
816,2022-06-26,6652,5924,12576,3,7,0,0,2022,6,26,23.0,27.0,21.0,0.0,1020.0999755859376,0.0
817,2022-06-27,4709,6484,11193,3,1,1,0,2022,6,27,24.0,27.0,26.0,0.0,1016.0999755859376,0.0
818,2022-06-28,5887,8018,13905,3,2,1,0,2022,6,28,18.0,26.0,22.0,5.300000190734863,1018.7000122070312,0.0
819,2022-06-29,5572,7914,13486,3,3,1,0,2022,6,29,19.0,25.0,11.0,0.0,1023.4000244140624,0.0
820,2022-06-30,5309,7553,12862,3,4,1,0,2022,6,30,23.0,27.0,13.0,0.0,1022.7999877929688,0.0
821,2022-07-01,5643,6866,12509,3,5,1,0,2022,7,1,22.0,33.0,24.0,0.0,1018.7999877929688,0.0
822,2022-07-02,6892,5651,12543,3,6,0,0,2022,7,2,26.0,29.0,22.0,0.0,1014.7000122070312,0.0
823,2022-07-03,9053,5580,14633,3,7,0,0,2022,7,3,23.0,30.0,35.0,0.0,1017.559125735986,2.0
824,2022-07-04,12839,6692,19531,3,1,0,1,2022,7,4,22.0,28.0,11.0,0.0,1019.0999755859376,0.0
825,2022-07-05,5154,6477,11631,3,2,1,0,2022,7,5,23.0,27.0,16.0,0.0,1020.4000244140624,0.0
826,2022-07-06,5120,7082,12202,3,3,1,0,2022,7,6,25.0,29.0,16.0,2.200000047683716,1011.5,0.0
827,2022-07-07,5357,6983,12340,3,4,1,0,2022,7,7,25.0,29.0,20.78046875,0.0,1012.2999877929688,0.0
828,2022-07-08,5904,7050,12954,3,5,1,0,2022,7,8,23.0,26.0,9.0,0.699999988079071,1015.7999877929688,0.0
829,2022-07-09,3605,4157,7762,3,6,0,0,2022,7,9,23.0,28.0,20.78046875,1.0,1015.0999755859376,1.0
830,2022-07-10,7766,6588,14354,3,7,0,0,2022,7,10,22.0,22.0,20.78046875,102.8000030517578,1017.4000244140624,0.0
831,2022-07-11,5626,7256,12882,3,1,1,0,2022,7,11,21.0,24.0,13.0,0.0,1016.4000244140624,0.0
832,2022-07-12,3941,6265,10206,3,2,1,0,2022,7,12,22.0,25.0,21.0,0.0,1012.0999755859376,0.0
833,2022-07-13,5893,8190,14083,3,3,1,0,2022,7,13,22.0,23.0,20.78046875,11.100000381469728,1010.9000244140624,2.0
834,2022-07-14,6024,7775,13799,3,4,1,0,2022,7,14,24.0,28.0,20.78046875,0.0,1013.2999877929688,0.0
835,2022-07-15,6516,7371,13887,3,5,1,0,2022,7,15,24.0,26.0,13.0,0.0,1018.5999755859376,0.0
836,2022-07-16,7478,6240,13718,3,6,0,0,2022,7,16,23.0,28.0,13.0,0.0,1019.4000244140624,0.0
837,2022-07-17,7026,5984,13010,3,7,0,0,2022,7,17,12.394831299353912,18.080459770114945,13.0,35.0,1017.2000122070312,1.0
838,2022-07-18,4603,6645,11248,3,1,1,0,2022,7,18,25.0,26.0,13.0,0.2000000029802322,1015.4000244140624,0.0
839,2022-07-19,5448,8107,13555,3,2,1,0,2022,7,19,26.0,27.0,11.0,0.0,1010.9000244140624,0.0
840,2022-07-20,5554,7974,13528,3,3,1,0,2022,7,20,23.0,33.0,22.0,0.0,1010.0999755859376,0.0
841,2022-07-21,4959,6912,11871,3,4,1,0,2022,7,21,27.0,30.0,16.0,0.0,1006.2999877929688,0.0
842,2022-07-22,5683,6944,12627,3,5,1,0,2022,7,22,25.0,30.0,16.0,2.0,1009.5999755859376,0.0
843,2022-07-23,6842,5865,12707,3,6,0,0,2022,7,23,27.0,31.0,20.78046875,0.0,1015.0999755859376,0.0
844,2022-07-24,5852,5176,11028,3,7,0,0,2022,7,24,26.0,28.0,41.0,0.0,1017.7999877929688,0.0
845,2022-07-25,3923,6017,9940,3,1,1,0,2022,7,25,24.0,32.0,39.0,0.0,1013.9000244140624,2.0
846,2022-07-26,4848,7315,12163,3,2,1,0,2022,7,26,24.0,26.0,22.0,6.599999904632568,1015.0,0.0
847,2022-07-27,5416,7794,13210,3,3,1,0,2022,7,27,24.0,25.0,9.0,0.0,1015.5,1.0
848,2022-07-28,5323,7142,12465,3,4,1,0,2022,7,28,26.0,28.0,16.0,0.0,1012.5999755859376,0.0
849,2022-07-29,4986,6150,11136,3,5,1,0,2022,7,29,23.0,25.0,37.0,5.0,1013.0999755859376,1.0
850,2022-07-30,8787,6645,15432,3,6,0,0,2022,7,30,23.0,24.0,9.0,0.5,1015.2000122070312,1.0
851,2022-07-31,5680,5049,10729,3,7,0,0,2022,7,31,23.0,31.0,16.0,0.0,1021.2999877929688,1.0
852,2022-08-01,5298,7047,12345,3,1,1,0,2022,8,1,22.0,32.0,20.78046875,12.100000381469728,1015.2999877929688,0.0
853,2022-08-02,5156,7833,12989,3,2,1,0,2022,8,2,22.0,28.0,50.0,12.899999618530272,1011.7000122070312,2.0
854,2022-08-03,5439,7683,13122,3,3,1,0,2022,8,3,25.0,31.0,21.0,0.0,1013.7999877929688,0.0
855,2022-08-04,3948,5902,9850,3,4,1,0,2022,8,4,26.0,29.0,15.0,0.0,1017.0,0.0
856,2022-08-05,4198,5240,9438,3,5,1,0,2022,8,5,23.0,25.0,29.0,23.600000381469727,1017.559125735986,2.0
857,2022-08-06,8078,6608,14686,3,6,0,0,2022,8,6,24.0,25.0,21.0,0.0,1022.7000122070312,0.0
858,2022-08-07,6506,5394,11900,3,7,0,0,2022,8,7,25.0,29.0,28.0,0.0,1023.0999755859376,0.0
859,2022-08-08,4572,6311,10883,3,1,1,0,2022,8,8,27.0,29.0,21.0,0.0,1019.5,0.0
860,2022-08-09,4797,6839,11636,3,2,1,0,2022,8,9,25.0,36.0,21.0,0.0,1015.0999755859376,0.0
861,2022-08-10,2887,4884,7771,3,3,1,0,2022,8,10,26.0,31.0,22.0,0.0,1016.4000244140624,0.0
862,2022-08-11,5523,7521,13044,3,4,1,0,2022,8,11,23.0,24.0,13.0,13.199999809265137,1016.2000122070312,1.0
863,2022-08-12,6175,7178,13353,3,5,1,0,2022,8,12,23.0,28.0,21.0,0.0,1014.4000244140624,0.0
864,2022-08-13,8231,6629,14860,3,6,0,0,2022,8,13,20.0,25.0,16.0,0.0,1018.4000244140624,0.0
865,2022-08-14,6427,5292,11719,3,7,0,0,2022,8,14,22.0,25.0,9.0,0.0,1018.4000244140624,0.0
866,2022-08-15,4538,6320,10858,3,1,1,0,2022,8,15,21.0,22.0,13.0,3.0,1016.5,1.0
867,2022-08-16,5634,7835,13469,3,2,1,0,2022,8,16,19.0,21.0,16.0,0.2000000029802322,1015.2999877929688,0.0
868,2022-08-17,5225,7597,12822,3,3,1,0,2022,8,17,19.0,24.0,15.0,0.0,1015.9000244140624,0.0
869,2022-08-18,5784,7783,13567,3,4,1,0,2022,8,18,19.0,22.0,13.0,0.0,1015.2000122070312,0.0
870,2022-08-19,5614,7125,12739,3,5,1,0,2022,8,19,23.0,27.0,11.0,0.0,1016.4000244140624,0.0
871,2022-08-20,7529,6689,14218,3,6,0,0,2022,8,20,24.0,27.0,16.0,0.0,1019.7000122070312,0.0
872,2022-08-21,4815,5022,9837,3,7,0,0,2022,8,21,22.0,32.0,21.0,0.0,1018.9000244140624,1.0
873,2022-08-22,3920,6218,10138,3,1,1,0,2022,8,22,23.0,24.0,21.0,4.0,1014.7000122070312,1.0
874,2022-08-23,5094,8042,13136,3,2,1,0,2022,8,23,23.0,26.0,9.0,0.699999988079071,1010.9000244140624,0.0
875,2022-08-24,5002,7989,12991,3,3,1,0,2022,8,24,22.0,27.0,9.0,0.0,1014.2000122070312,0.0
876,2022-08-25,4760,7647,12407,3,4,1,0,2022,8,25,23.0,27.0,9.0,0.0,1017.5999755859376,0.0
877,2022-08-26,5445,7310,12755,3,5,1,0,2022,8,26,24.0,27.0,20.78046875,0.0,1016.5,0.0
878,2022-08-27,7359,7010,14369,3,6,0,0,2022,8,27,24.0,29.0,13.0,0.0,1014.4000244140624,0.0
879,2022-08-28,5956,6256,12212,3,7,0,0,2022,8,28,25.0,27.0,8.0,0.0,1017.4000244140624,0.0
880,2022-08-29,3932,7338,11270,3,1,1,0,2022,8,29,24.0,28.0,13.0,0.0,1019.2999877929688,0.0
881,2022-08-30,3213,6795,10008,3,2,1,0,2022,8,30,27.0,28.0,21.0,0.0,1016.7000122070312,0.0
882,2022-08-31,4678,8587,13265,3,3,1,0,2022,8,31,23.0,24.0,9.0,0.0,1011.0999755859376,0.0
883,2022-09-01,4632,8146,12778,4,4,1,0,2022,9,1,19.0,32.0,16.0,0.0,1015.5,0.0
884,2022-09-02,5459,7177,12636,4,5,1,0,2022,9,2,23.0,28.0,8.0,0.0,1017.7999877929688,0.0
885,2022-09-03,7476,5807,13283,4,6,0,0,2022,9,3,21.0,32.0,21.0,0.0,1023.4000244140624,0.0
886,2022-09-04,7832,5449,13281,4,7,0,0,2022,9,4,22.0,33.0,21.0,0.0,1020.4000244140624,0.0
887,2022-09-05,5094,5120,10214,4,1,0,1,2022,9,5,22.0,33.0,22.0,0.0,1018.0999755859376,1.0
888,2022-09-06,3512,6579,10091,4,2,1,0,2022,9,6,23.0,31.0,24.0,12.100000381469728,1014.4000244140624,5.0
